date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148
Sep-91,-0.001603382,-0.017568955,0.003817226,0.000121586,-0.008220689,-0.001849897,0.004521586,0.001766704,-0.007034858,0.002800404,-0.017997466,0.003118621,-0.015924218,-0.002128026,-0.003347959,0.011109513,-0.002028716,0.018302558,-0.014954369,-0.011758842,-0.022479447,0.028692513,-0.043884969,-0.009376126,-0.013602061,0.000708045,-0.021549203,-0.054147591,-0.005907282,0.006575953,0.002504982,-0.005154337,-0.004930295,-0.005346603,-0.000635214,-0.003122996,0.030281297,-0.011063,0.001043278,-0.031061873,-0.031508574,-0.011744105,-0.014024125,0.000541522,-0.000119479,0,0.009408363,-0.013835543,-0.001041114,-0.002314559,0.001834216,-0.002919908,0.000690269,-5.5064E-05,-0.002011792,-0.0012136,-0.000972336,0.00043855,-0.001179499,-0.015155155,-0.014854667,-0.012842438,-0.020975629,-0.012547937,-0.028063907,-0.030564515,-0.017542014,0.016393715,0.004732964,0.090084037,0.003729497,-0.008032108,0.090362649,-0.002660867,-0.00501503,0.119009111,0.160497089,-0.016207436,0.004807798,-0.008116612,-0.001405498,-0.001003052,0.000384048,-0.002691261,-0.00011296,-0.002800404,0.112893445,0.207992511,-0.002238274,-0.001000197,-0.004731812,0.015501694,-0.004420042,-0.003639927,0.005019175,0.004163074,0.00056213,-0.29724071,-0.035132843,-0.044967184,0.014965422,0.002353702,-0.069070645,0.049945373,-0.006966241,-0.002012966,-0.002359689,-0.001616092,-0.002877541,-0.007700075,-0.339999715,-0.080783895,0.0051571,-0.05229401,0.015912935,0.044488247,-0.059095846,0.008731863,-0.005016642,-2.87593E-05,0.003902882,0.000417344,0.003377662,-0.016141812,0.002010157,0.004414516,-0.007661852,-0.011032376,-0.007874841,4.61737E-05,5.5,7.5,6.8309,6.3,6.541,6.582,6.6,6.518,5.98,6.56,7.526,7.657,7.53,3.12,7.458,6.923,-0.58,7.0493
Oct-91,0.009368758,0.012979212,-0.015385183,0.016648381,0.002630934,0.027205043,0.006656543,-0.009404909,0.040223859,-0.00207235,0.013603673,-0.03328617,0.021049082,0.015633632,0.010934286,-0.014369282,-0.025397514,-0.009386488,0.027856674,0.001596221,-0.016653907,0.028943495,0.079540499,0.007536131,0.014557403,0.002208041,-0.002818825,0.073355756,0.005928236,0.000314142,-0.00399959,0.002789812,0.005904058,0.001026354,-0.004040807,0.005358116,0.103673894,0.022539315,0.007833394,0.042082045,0.053256491,0.017223567,0.008189604,0.002025124,0.001420557,-0.1,0.002593171,0.021654431,-0.001826318,0.007779975,0.000845786,0.007759712,0.001926274,0.002374886,0.006699832,-0.000772172,-0.000140826,0.035989405,0.000175657,0.000942909,0.001596244,-0.001563018,-0.001515055,-0.003590191,0.08042239,0.042986961,0.02773694,-0.088723209,-0.0018449,0.017962466,-0.001172384,-0.002864416,0.015988,-0.030972072,-0.002658334,-0.021274274,-0.070088388,0.094129679,-0.000820227,-0.007968096,0.000255103,-0.000160939,0.036447619,-0.000452412,0.000682578,-0.002475279,0.062752352,-0.076026755,0.066975293,0.060640881,0.052049936,0.040988317,-0.015563173,0.014877923,0.00671572,0.002887672,0.010914253,0.083038126,-0.086798248,0.060910283,-0.009245109,0.022015477,0.058487964,0.000665378,0.005070062,-0.000547739,0.000669177,-0.016415129,-0.00636872,-0.003973111,0.179760516,-0.080599689,-0.016594501,0.058877101,-0.029040203,-0.005903828,-0.006019418,-0.083388119,0.005143284,0.001842252,0.006784106,0.014141557,-0.001734146,0.06683944,-0.000373548,0.00110303,0.025321528,0.031566139,0.038333437,0.032908546,5.5,6.9,6.4391,5.929,6.14,6.18,6,6.518,5.91,6.29,7.401,7.492,7.4,3.12,7,6.487,-0.38,6.8579
Nov-91,-0.001768201,-0.007828559,-0.0018729,0.015501924,-0.000762363,0.009271359,-0.00049402,-0.005409233,-0.004876415,0.004374451,0.004573164,0.007385772,0.010691824,-0.001313786,0.00423998,0.005128548,0.007627774,0.004583526,-0.017215968,0.009891445,-0.005968991,-0.023649851,-0.004804804,-0.020067029,-0.009925293,0.000674888,0.008222992,-0.031252987,-0.001773428,0.024045896,0.014457471,0.012707276,0.001554636,0.008050298,0.005880802,0.01352999,-0.138495888,-0.014446879,-0.007417548,-0.031289829,-0.037783119,-0.00325102,0.011857853,0.001879163,0.001909902,0,0.003522264,0.01576603,-1.27547E-05,0.006180829,0.002186857,0.00832776,0.001589313,0.001411001,0.005532882,0.001032433,-0.000733212,-0.000400443,-0.000441244,0.000771136,0.004265078,-0.001160664,-0.001103905,-0.004984636,-0.020003247,0.012920265,0.005604032,0.073470885,0.02902869,0.044476734,0.033926289,0.034792061,0.042019875,0.058635329,0.035462113,-0.02306039,-0.011099842,-0.115645034,-0.009952233,-0.004374681,-0.000229658,-0.00075907,-0.000687943,-0.000731255,0.001068722,-0.002042025,-0.08110856,-0.145511865,-0.023884715,-0.030467806,-0.020942472,-0.029800056,-0.0089338,-7.9004E-05,0.012371329,0.001133931,0.00609241,-0.416767902,0.014398525,-0.042643876,0.023048877,-0.092041234,0.036963398,0.011945811,0.005849717,0.011466874,0.01188203,0.00294823,-0.007275018,-0.00556696,-0.019191356,0.078529665,-0.0486329,0.112918773,-0.0032151,-0.031697386,-0.023368936,-0.140310325,0.007603827,0.011423125,0.006008596,0.005434792,-0.016161154,0.002668466,0.020274262,-0.001830647,0.02516265,0.012003837,-0.00616379,0.025809676,5.217,6.9,6.2438,5.832,6.04,6.08,6,6.12,5.91,6.19,7.283,7.297,7.28,3.072,6.838,6.191,-0.28,6.3828
Dec-91,-0.008441507,-0.009954075,0.008082304,-0.012420144,-0.006581018,-0.022293629,-0.007749811,0.002326532,-0.029922093,-0.012604351,-0.027138268,0.009004029,-0.00842585,-0.017506324,-0.021113554,-0.008859657,-0.008993207,-0.031840147,-0.028112261,-0.003772095,-0.002285937,-0.043610962,0.003914855,-0.033433536,-0.013069243,-0.011259181,-0.002245619,-0.003792588,0.000245594,0.07069627,0.049901624,0.046060912,0.00195273,-0.019893875,-0.021972879,-0.020480113,0.085794321,0.147678598,-0.005689918,-0.029555982,-0.019108693,0.040272213,0.014552798,0.001831407,0.00131222,0,0.00304655,-0.011540096,0.001321016,-0.002513272,0.002464227,-0.002079326,0.000334312,0.00326023,0.001200084,0.004236987,2.26406E-05,0.000482461,-0.0017481,0.097350995,0.099232207,0.071967297,0.04105279,0.088723209,-0.037840683,-0.030306625,-0.028063907,0.005650774,0.01419843,0.003697031,0.00758863,0.009678226,0.007075844,0.03882619,0.00692111,-0.078794462,-0.096547393,-0.13312626,-0.018073451,-0.008213782,-0.001179822,-6.69845E-05,0.000364016,-0.002260655,0.00090335,-0.003247796,0.061308631,0.229346686,-0.081995055,-0.073309704,-0.066266096,-0.069922602,-0.021126909,0.007773297,0.002802937,-0.00015373,-0.001712317,0.814401322,0.054923562,-0.009338134,0.025441263,-0.060583316,0.022884242,0.097555925,-0.009507604,0.001189492,-0.004236987,-0.003141417,-0.003526409,-0.001452402,0.125949102,0.330121625,0.005712253,0.065165461,-0.004861448,0.034317728,0.004148107,-0.041766591,-0.003916467,0.004231461,0.006614866,0.01187305,0.003784529,0.034197994,-0.008003325,0.00577143,0.014844996,0.014900489,0.022239058,0.025616259,4.968,6.9,6.1085,5.836,6.04,6.08,6,6.114,5.51,5.56,6.989,7.024,6.99,2.88,6.625,6.081,-0.05,6.3095
Jan-92,-0.013121281,0.007969017,-0.060774431,0.008981694,-0.005492817,0.005049799,-0.021504303,-0.037308786,-0.003003953,-0.004792831,0.017384748,-0.035620991,0.022425797,0.000422616,0.01231883,-0.007339951,-0.013834852,-0.002092751,-0.007928952,-0.008674759,0.025984673,0.00675187,0.01900784,-0.033332222,-0.002295102,-0.00657365,-0.011867063,-0.001054239,0.004218106,-0.09585892,-0.072285054,-0.055591312,-0.000688864,0.008306345,0.007582182,-0.004268763,0.021345194,-0.138426811,-8.28401E-05,0.028496793,0.01925767,-0.038556787,-0.016524502,-0.001740018,-0.001203515,0.2,-0.001328661,-0.007745666,0.001052051,-0.000910995,0.001455096,-0.00222234,-8.61213E-05,8.12743E-05,0.000483359,0.001172614,-0.002345413,0.0013629,-0.001134461,-0.080479954,-0.091951433,-0.059627744,-0.025402119,-0.069337745,0.049302952,0.014650428,0.007796323,0.041232391,0.022710857,0.039813999,0.022846249,0.027064585,0.039282102,0.075395846,0.027234976,0.019420924,0.029461576,0.086192668,0.000367354,-0.010594194,-0.001125112,-0.002332749,0.001539946,-0.004459186,-0.000154038,-0.00574518,-0.026673146,-0.177312868,-0.007970398,-0.023320582,-0.038160743,-0.029054019,-0.040718915,0.042024481,-0.003398155,-0.000558055,-0.001536676,-0.334220226,-0.133282836,-0.025639285,0.014300895,0.17026926,-0.006962327,-0.070700875,0.005910966,0.000902038,0.005559361,-0.002264362,-0.006032543,0.002336203,-0.055093954,-0.392153267,-0.094060601,0.048262184,-0.011571181,-0.025330739,-0.006546249,-0.016707788,0.002837706,0.007986286,0.005276834,0.009106033,0.001618165,0.030226035,-0.00334911,0.000943645,0.009844933,0.020661787,0.018127101,0.043891877,4.5,6.65,5.2569,5.381,5.678,5.717,5.7,5.8,5.51,5.19,6.792,6.747,6.79,2.694,6.012,5.286,0.32,5.5263
Feb-92,-0.010534327,-0.00578962,-0.006608189,-0.004770726,-0.007376562,-0.027568851,-0.012299258,-0.005997083,-0.063325695,-0.010532485,0.001714597,-0.017757076,-0.012719941,-0.011372698,-0.009752139,-0.008144934,-0.011719928,-0.01145421,-0.051939412,0.013923732,-0.006143988,-0.032178627,0.013741598,-0.033914776,-0.021143027,-0.029325724,0.013959422,-0.072545246,0.008396146,0.001900646,0.005243447,0.007459685,4.87641E-05,-0.005095851,-0.004325176,0.010042264,-0.028803037,0.007418699,0.012955035,-0.034020695,-0.024649173,0.023288346,0.039284404,6.61648E-05,-0.000161264,-0.1,0.007730008,-0.002106635,0.000672355,0.001144983,0.002430148,0.000711775,0.00114374,0.000884538,0.007661161,0.00025211,-0.001026723,0.008080692,-0.000454024,-0.014294448,-0.004849014,-0.01018088,-0.01342292,-0.016527495,-0.031916132,0.020350247,0.010497485,0.004241362,0.008719659,-0.014146162,0.008082534,0.019645656,-0.013602752,0.010612615,0.019235335,-0.046169134,-0.027559641,0.049890111,-0.012089953,-0.006834073,-0.00044106,-0.000999483,0.008298517,0.001073327,0.001136487,0.000485063,-0.08976628,-0.008750284,-0.057428775,-0.039201511,-0.029818477,-0.070017008,0.036788402,-0.037578189,-0.001318161,-0.002807542,-0.003326084,-0.099384178,-0.009528788,0.013768998,-0.006599439,-0.089761675,0.061479022,0.035206526,0.00358075,0.006783646,0.010256175,0.002803628,-0.003738017,0.005453443,-0.118576225,0.0236038,0.079519776,0.035036135,0.002860271,-0.017668426,-0.022096988,-0.068308489,0.006406022,0.006319215,0.009234748,-0.008037404,-0.011948575,-0.022749771,0.014387242,0.003485193,-0.016556968,-0.020601689,-0.017639644,-0.054548241,4.5,6.04,5.3438,5.373,5.538,5.577,5.1,5.8,5.52,5.23,6.633,6.525,6.63,2.4,5.875,5.276,0.29,5.6826
Mar-92,-0.037025568,-0.011739039,-0.050072015,-0.039247563,-0.034223322,-0.040299844,-0.036461435,-0.027290239,-0.040877793,-0.030032617,-0.012985659,-0.024840288,-0.040299844,-0.040274516,-0.031761859,-0.023315977,-0.018922644,-0.009116855,-0.024798841,-0.026551109,-0.000355588,-0.035068371,-0.023074205,-0.018442786,-0.024057409,-0.017069524,-0.028980336,-0.006283755,-0.008793112,-0.008316477,-0.022844637,-0.008810612,0.000194446,-0.019520626,-0.019803383,-0.011446611,-0.008457165,-0.000311586,-0.026889589,-0.091028096,-0.142714224,-0.00168045,-0.033371366,0.003636473,0.001395367,0.2,0.001873821,0.001911929,0.001581254,0.002002029,0.001858094,0.00157536,0.000871091,0.001900508,0.0035271,4.0187E-05,7.66024E-05,-0.002663861,-0.000764136,0.000852279,0.00514858,0.003551047,0.000576268,-0.001049012,-0.044718505,-0.067728238,-0.045119155,-0.034200296,0.016973736,0.030820101,0.017799904,0.021539072,0.02630243,0.04152482,0.020577282,0.012096631,-0.016707557,-0.021291774,0.00044129,0.000139256,-0.000784974,0.000112741,-0.002646361,0.00064523,-0.000251304,-3.01961E-05,0.056793261,0.129962508,-0.043210312,-0.042563285,-0.071511385,-0.038423237,0.016453352,-0.019780357,0.007296662,0.00265396,-0.000376818,-0.182472961,-0.056390309,-0.020937176,0.025726783,-0.147084531,-0.007825335,0.00690292,-0.006765916,-0.001851532,-0.001270774,-0.005984419,-0.014299514,-0.002000141,0.034699957,0.048978288,-0.052554202,-0.049675971,-0.013647652,-0.023958398,-0.07049134,-0.190612599,-0.00453379,0.004297775,0.008455323,-0.003649137,-0.002683433,-0.050594702,0.006894631,0.004513758,-0.004193698,-0.011427039,-0.028809945,-0.006222966,4.5,6,5.1302,5.444,5.757,5.778,5.1,5.8,5.52,4.87,6.502,6.29,6.5,2.4,5.875,5.158,0.65,5.6533
Apr-92,0.017580467,-0.008653345,0.033813462,0.031628309,0.01092876,0.040299844,0.022520664,0.008361377,0.06103232,0.004631189,-0.012584549,-0.008368746,0.033134199,0.01546301,0.006712266,-0.009743849,-0.010710935,-0.025851123,0.017798983,-0.010832972,-0.015407518,0.023237689,-0.019342406,-0.029949724,0.006964859,0.018625841,0.012778196,0.036175914,-0.001942622,-0.004325176,0.002791424,0.00115051,0.000327359,-0.001034897,0.000133967,-0.000101187,0.025980068,-0.017825232,0.003847159,0.065384206,0.110841841,-0.016747392,-0.008164046,0.007554551,0.007345477,-0.2,0.001530298,0.009473065,0.000613224,0.004797206,0.00298346,0.006522993,0.001750678,0.001257142,0.003422562,0.002089964,-0.00121215,-0.000248495,-0.001180812,-0.000940813,-0.003029281,-0.007566755,-0.005726529,-0.00542489,0.055881438,0.019260894,0.030414846,-0.004745628,0.000184951,-0.000444307,-0.001401399,-0.004966906,-0.005379299,-0.003845317,-0.007220446,0.024340627,0.011780486,-0.067092724,0.005316669,0.000867568,-0.001202249,-0.001205864,-0.000707584,-0.000206471,0.000524253,-0.002265721,-0.000746222,-0.053162085,-0.143807952,-0.133487766,-0.118930823,-0.13840839,0.020636228,-0.027108334,-0.003324703,-0.001660187,-0.000846799,0.379765359,-0.040739638,0.021832882,0.014079847,0.03511212,0.033083543,-0.091421839,0.009147019,-2.76633E-05,0.0033224,-0.005774423,0.003061057,-0.000578064,0.320519845,0.067765079,-0.070201214,0.086022276,-0.012320903,0.036053877,0.002226416,0.008518644,-0.001951947,0.002931191,0.003908868,0.00395515,-0.010268839,0.026878076,0.003673544,0.001420373,0.015226304,0.011067836,0.008625253,0.021819527,3.75,6,4.6948,5.445,5.757,5.778,5.1,5.8,5.87,4.75,6.338,6.081,6.34,2.224,5.438,4.686,1.12,4.7664
May-92,-0.007479487,-0.010995995,-0.030665828,0.002109559,-0.007655865,-0.004358794,-0.008655648,-0.020657872,-0.010459032,-0.002256027,-0.001681854,-0.015583896,0.00131252,-0.003853606,0.000302537,0.00027555,-0.012340705,0.006772594,-0.009791052,-0.011401941,0.041994547,-0.006169316,-0.033486495,-0.005039898,-0.00463188,-0.008151842,-0.005168382,-0.033394392,-0.00236913,-0.004139587,-0.002318012,0.002733629,-0.000346608,-0.021700022,-0.022346588,-0.000898814,-0.070574233,0.05242756,-0.002625638,-0.035473626,-0.041927772,0.018969387,0.00823911,-0.000434843,0.000190297,0,0.001164072,-0.006213526,0.000432379,-0.000490796,0.002366136,-0.001078761,0.000886864,0.001746971,0.000848457,0.001002453,-5.41131E-06,-0.000463303,-0.00079156,0.000647003,0.004223862,0.004846942,0.004214652,0.000366295,-0.068764401,0.019523158,0.01687887,-0.019770456,-0.013867319,-0.007987668,-0.015029203,-0.008279635,-0.005444923,0.028918166,-0.010364857,-0.120531119,-0.095059923,-0.006283985,-0.011185958,-0.009095441,-0.000786425,-0.000224723,-0.000381377,-0.001195088,1.94004E-05,-0.001953928,-0.10289562,-0.196746686,0.02060261,0.037193657,0.020519487,0.026850445,-0.032505594,0.022012023,-0.002447878,-0.002987834,0.001148829,0.282964682,-0.02759418,-0.037909761,-0.006159645,-0.038471592,-0.016354341,0.048434877,0.00906712,0.017145049,0.017322348,0.007290215,-0.002626789,0.003870876,0.144300705,0.221881705,0.060905678,-0.028855996,-0.010872346,0.015420412,-0.048932236,-0.0244949,0.003997057,0.005429726,0.005728141,-0.001457628,-0.011616772,-0.008254537,0.012075908,-0.003470226,0.002597086,-0.002605605,-0.008672917,-0.008519795,3.75,6,4.6896,5.657,5.919,5.939,5.139,6.1,5.7,4.75,6.22,5.927,6.22,1.92,5.25,4.672,0.95,4.7451
Jun-92,0.002737543,0.013346244,-0.003673314,0.008135494,0.00808737,0.009377278,0.001322904,0.000622412,-0.004423266,0.001949944,0.015999743,-0.007331201,0.009100277,0.008873012,0.001635043,-0.000104749,0.000371752,-0.015835799,-0.008439435,0.028971126,-0.035556519,-0.019431055,0.027092216,-0.005796297,-7.87622E-05,0.013104703,-0.007695009,0.018079898,0.000865933,-0.007282386,-0.008199045,-0.010691593,-0.001513996,0.016785615,0.01891021,-0.004802962,0.16013328,-0.001459217,0.000775004,-0.003773016,-0.003344735,-4.93329E-05,-0.004106661,0.001266145,2.01681E-06,-0.1,0.001446162,0.000849746,-2.98369E-05,0.002691952,0.002122937,0.001587771,0.000783293,3.49648E-05,0.003017077,0.000222444,-0.001280122,0.000541591,-0.000204817,0.016588744,0.004416819,-0.002757576,-0.00755317,0.010641167,0.062130654,-0.014049223,-0.018320058,0.018117891,-0.009376817,0.007613037,-0.007541887,-0.0073837,0.011118032,0.010172591,-0.005186343,0.094477369,0.070125229,-0.034547987,-0.003338748,-0.004674708,-0.000175802,-0.001354035,0.000546403,-0.0017411,-0.000684006,-0.00188234,0.092096496,0.296227572,-0.051239426,-0.04518593,-0.053620299,-0.042563285,-0.024511018,0.010549524,0.000482023,0.001196331,0.004926841,-0.18476173,0.004799969,0.043320836,0.00026436,0.009413428,-0.017633657,-0.011972521,-0.003701636,-0.002977012,-0.007591853,0.007180151,-0.003801798,0.008161052,-0.127786565,0.094650063,-0.011112966,0.031441799,0.000936507,0.044900409,0.000222826,0.097650331,-0.000709887,-0.000511036,0.006611873,0.005006741,-0.017256494,0.000838786,0.007808296,0.000239538,0.02143085,0.00975306,-0.008388087,0.032070405,3.75,6.3,4.6302,5.673,5.879,5.919,5.387,6.1,5.53,4.56,6.106,5.771,6.11,1.92,5.25,4.628,0.97,4.7528
Jul-92,0.000670766,0.00323306,0.005232394,-0.001079613,0.000846177,-0.005507553,-0.003301216,0.003053688,0.000128259,-0.003439602,0.009025443,-0.008416179,0.004166758,0.005520678,-0.003223619,-0.005105522,-0.004945262,-0.010820078,-0.00184368,0.006446317,0.005877809,-0.045632631,-0.034543382,-0.001367574,-0.007993885,0.002062218,-0.004370076,0.020524322,5.04865E-05,0.004840725,-0.000757067,0.005382983,-0.00081203,0.001340542,0.001507249,0.003049313,0.000767682,0.010443144,0.002893198,-0.005524362,0.00169537,-0.008647358,-0.010907806,0.000802175,0.000402722,0,-0.002759878,-0.00820342,-6.5649E-05,-0.002769549,6.3625E-05,-0.004794443,0.001109362,0.001097113,0.00180046,-0.006346615,0.000289504,0.000872726,-0.000335878,0.008295523,0.033465772,0.037292668,0.051902571,0.011377303,-0.003096747,0.009404679,0.002174216,0.001444688,0.006958642,-0.046928987,0.00992299,0.018014735,-0.046024071,0.004980952,0.022238827,-0.012530208,-0.019605821,0.013932252,-0.0036519,-0.001128129,-0.000319276,0.000335993,0.000898354,0.001052028,0.000286649,0.001101257,-0.00021796,-0.114387822,-0.009782533,-0.029353355,-0.033753595,-0.009840328,-0.001694611,-0.009975259,0.001027966,-0.002270902,0.003386872,-0.057562325,-0.008313253,0.016662427,-0.016972355,-0.063820751,0.025996186,0.028040881,-0.000776961,0.001182124,0.005814948,-0.026500452,-0.011599503,0.009616056,-0.031075688,-0.087175872,0.00369634,0.068006851,-0.00511289,0.109306017,-0.027614903,-0.145884884,-0.00043611,0.002481266,0.004847402,0.000912561,-0.0122113,0.014306422,0.014185996,-0.003579138,0.016204903,0.005999846,0.002424622,0.034108193,3.669,6.1,4.3854,5.556,5.7,5.739,5.2,5.9,5.23,4.06,6.059,5.691,6.06,1.92,5.25,4.411,1.17,4.5313
Aug-92,-0.030748721,-0.01123201,-0.03408747,-0.015868035,-0.021050003,-0.047014182,-0.036415383,-0.030992795,-0.074458694,-0.02558172,-0.028190549,-0.016679005,-0.026212629,-0.031607586,-0.025993883,-0.028130682,-0.019911835,-0.023822545,-0.054154499,-0.050461152,-0.022172743,-0.071859076,0.003021682,-0.025984673,-0.027218858,-0.018743964,-0.010672252,-0.074497838,-0.004811942,-0.025558695,-0.009972266,-0.01118711,-0.000445619,-0.034863441,-0.033880237,-0.023601497,-0.084401257,-0.029371775,-0.004427871,-0.055146913,-0.058550134,0.005802514,0.004436621,0.000840006,0.000749514,0.2,0.002282737,0.002566922,-0.000552505,0.001715081,0.001252814,0.002469753,0.001230801,0.002129983,0.002715669,0.000919215,-0.000915232,-0.001213831,-0.001038213,-0.02217021,-0.033159528,-0.032123365,-0.041487978,-0.01970299,-0.045142181,-0.016747622,-0.003850843,-0.041361336,0.0354506,0.036673273,0.03104115,0.01140125,0.044941856,0.025947831,0.003704399,-0.031658242,-0.007038312,0.026214931,-0.01946214,-0.010664193,-0.001055758,-0.000939409,-0.001224906,1.79042E-05,-0.000300349,-0.001453231,-0.095195775,-0.056625173,-0.027720822,-0.059996157,-0.068849597,-0.031810213,0.002639223,0.00437353,0.007752113,0.001270912,0.006127639,0.079733917,0.007333043,0.012495669,0.011201386,0.015550508,0.022206361,-0.000766323,0.00225126,0.001925007,0.002274862,0.012712572,-0.002878692,0.004842567,0.070797584,0.037046292,-0.004000281,-0.017473858,-0.004839343,-0.035466718,-0.042910976,0.098170715,0.001259376,0.003725813,0.004680925,0.001752014,0.001725857,-0.0075085,0.002399984,-0.003798805,-0.004404385,0.002257086,-0.002543896,-0.034727588,3.25,6.1,4.0643,5.253,5.477,5.516,5.2,5.65,5.08,3.94,5.946,5.553,5.95,1.862,4.782,3.991,1.14,4.119
Sep-92,0.033260842,0.022969668,0.062761562,0.011952719,0.013269798,0.029118491,0.051393699,0.057030428,0.036320977,0.041416598,0.034052931,0.052439073,0.012458597,0.026905707,0.046652677,0.061997104,0.053182808,0.080194434,0.040914635,0.015340973,0.004742174,0.064905269,0.022427179,0.007305872,0.023705114,0.034854231,0.014940784,0.069139723,0.000169219,-0.00688565,-0.004386425,-0.003653512,-0.000873117,0.046380972,0.0464063,0.007666687,0.164284841,-0.000537239,0.010739257,0.046219791,0.07929182,-0.007662082,-0.000562245,0.001796016,0.000494664,0,-0.000786333,-0.001565482,0.000165017,-7.22551E-06,0.001749044,0.001585238,0.000576798,0.000898515,0.0023339,0.000690407,-0.000760751,0.000652875,-0.000256784,0.004117252,0.001978404,-0.000116718,0.000622366,0.001856851,0.042289278,0.037921274,0.03841633,-0.000787231,-0.025689942,-0.017921941,-0.026753736,-0.012444551,-0.022044029,-0.002981157,-0.012111828,0.111311569,0.12610798,-0.005038517,-0.016378058,-0.00240528,-0.000508848,-0.000782027,0.000604452,-0.002626329,-0.000337052,-0.002622644,0.075563935,0.055271253,0.114413151,0.093954682,0.09518196,0.122762324,-0.018898467,0.016541081,0.001831614,-0.003549895,0.001722932,-0.004084325,-0.075094208,-0.001830601,0.005539789,-0.276079953,-0.0489,-0.043132024,-0.001017627,0.002910468,0.002656032,-0.010286338,-0.015664026,0.014843154,0.034064444,0.098016442,-0.031895409,-0.071695592,-0.008954293,0.113047718,-0.163720708,-0.138233393,-0.000751863,0.002192015,0.008325227,-0.007198111,-0.006868151,-0.01809072,0.008017601,-0.001555327,-0.012846352,-0.01643378,-0.014666546,-0.017167614,3.25,5.7,4.1193,4.804,5.175,5.214,4.8,5.477,4.96,3.99,5.795,5.366,5.8,1.8,4.75,4.067,0.97,4.2266
Oct-92,-0.010266766,-0.01775224,-0.025894872,0.002148611,-0.002278822,-0.009634937,-0.022816546,-0.026182695,-0.020142324,-0.018960637,-0.022311359,-0.011996468,0.010124236,-0.003356939,-0.029539864,-0.032102641,-0.026003093,-0.069952535,-0.029120794,-0.00550433,-0.000190309,-0.024469572,-0.036224269,-0.002879843,-0.018441865,-0.02583961,0.001314362,-0.051078245,-0.003729267,-0.000249347,0.000823243,0.003125299,-0.000114512,-0.029130004,-0.027753058,0.02522482,-0.032613815,0.005118416,-0.005652386,-0.033343735,-0.053111428,-0.009586122,-0.003859823,0.000115728,-0.000530585,0,0.000755962,-0.00559413,0.001821828,-0.000930567,0.000991171,-0.001687242,0.000844427,0.001193706,-0.001964151,0.001715057,-0.001890422,-0.00162604,-0.002361762,0.003139805,-8.32062E-05,0.002503601,0.002784746,0.006494441,-0.031301342,0.009529248,-0.009671318,-0.012471261,-0.026620186,-0.070652521,-0.022212348,0.003746536,-0.062533606,0.024372863,0.005479922,-0.17487443,-0.21019148,-0.132838437,-0.013406802,-0.005421437,-0.00239561,-0.001979809,-0.001550284,-0.003423944,-0.002051972,-0.002601691,-0.115750953,-0.117266054,-0.061124424,-0.042908673,-0.037492993,-0.066505565,-0.006515395,0.0197921,0.000511519,0.001731797,-0.004433167,-0.182475263,0.02772773,-0.04707405,-0.024605424,0.157374783,0.096954951,0.055006455,0.002851752,0.007028641,0.00706295,0.00415939,0.004628196,0.008625944,-0.006663912,-0.170494913,0.067410481,0.160890831,0.005435713,-0.101677553,0.035694674,-0.198906511,0.00800724,0.004907269,0.006567663,-0.002509587,-0.001483556,0.000366595,0.006071687,0.001812641,-0.003844626,0.00018481,0.000821954,-0.015592646,3.25,5.7,3.9152,4.88,5.175,5.214,4.8,5.55,4.89,3.81,5.73,5.272,5.73,1.8,4.75,3.964,1.08,4.0739
